,gameID,trialNum,targetName,repetition,blockNum,condition,phase_extended,y,x,w,h
5766,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,1,repeated,pre,0,5,2,4
5767,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,2,repeated,pre,0,8,4,2
5768,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,3,repeated,pre,2,10,2,2
5769,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,4,repeated,pre,2,7,2,2
5770,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,5,repeated,pre,4,9,4,2
5771,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,6,repeated,pre,6,9,4,2
5772,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,7,repeated,pre,4,7,2,2
5773,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,hand_selected_005,0,8,repeated,pre,6,7,2,2
5774,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,1,control,pre,0,5,4,2
5775,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,2,control,pre,0,9,4,2
5776,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,3,control,pre,2,5,2,2
5777,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,4,control,pre,4,5,2,1
5778,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,5,control,pre,2,8,2,2
5779,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,6,control,pre,2,11,2,2
5780,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,7,control,pre,4,8,2,1
5781,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,hand_selected_009,0,8,control,pre,4,11,2,1
5782,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,1,repeated,pre,0,6,4,2
5783,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,2,repeated,pre,0,10,2,2
5784,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,3,repeated,pre,2,6,2,2
5785,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,4,repeated,pre,4,6,2,1
5786,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,5,repeated,pre,2,9,2,2
5787,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,6,repeated,pre,2,11,2,2
5788,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,7,repeated,pre,4,12,1,2
5789,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,8,repeated,pre,4,9,2,2
5790,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,9,repeated,pre,6,9,4,2
5791,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,10,repeated,pre,5,5,4,2
5792,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,hand_selected_008,0,11,repeated,pre,7,7,2,1
5793,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,1,control,pre,0,9,4,2
5794,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,2,control,pre,2,11,2,2
5795,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,3,control,pre,0,6,2,2
5796,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,4,control,pre,2,5,4,2
5797,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,5,control,pre,2,9,2,1
5798,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,6,control,pre,4,5,2,2
5799,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,7,control,pre,4,8,1,2
5800,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,8,control,pre,4,9,4,2
5801,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,9,control,pre,6,10,2,2
5802,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,10,control,pre,8,10,2,2
5803,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,11,control,pre,6,5,4,2
5804,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,hand_selected_006,0,12,control,pre,8,5,4,2
5805,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,1,control,pre,0,6,1,2
5806,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,2,control,pre,2,6,1,2
5807,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,3,control,pre,0,9,2,4
5808,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,4,control,pre,0,11,2,2
5809,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,5,control,pre,4,6,4,2
5810,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,6,control,pre,4,10,1,2
5811,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,7,control,pre,2,12,1,2
5812,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,8,control,pre,4,12,1,2
5813,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,9,control,pre,6,12,1,2
5814,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,10,control,pre,6,7,4,2
5815,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,hand_selected_012,0,11,control,pre,6,6,1,2
5816,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,1,repeated,pre,0,10,2,2
5817,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,2,repeated,pre,0,12,1,2
5818,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,3,repeated,pre,0,6,2,2
5819,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,4,repeated,pre,2,10,2,2
5820,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,5,repeated,pre,2,12,1,2
5821,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,6,repeated,pre,2,6,2,2
5822,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,7,repeated,pre,4,9,4,2
5823,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,8,repeated,pre,4,7,2,2
5824,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,9,repeated,pre,4,6,1,2
5825,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,10,repeated,pre,6,6,1,2
5826,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,11,repeated,pre,6,7,2,2
5827,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,12,repeated,pre,6,9,4,2
5828,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,13,repeated,pre,0,5,1,2
5829,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,6,hand_selected_016,0,14,repeated,pre,2,5,1,2
5830,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,1,repeated,pre,0,5,4,2
5831,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,2,repeated,pre,0,9,2,2
5832,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,3,repeated,pre,0,11,1,2
5833,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,4,repeated,pre,2,4,4,2
5834,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,5,repeated,pre,2,9,4,2
5835,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,6,repeated,pre,2,8,1,2
5836,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,7,repeated,pre,4,6,1,2
5837,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,8,repeated,pre,4,8,2,2
5838,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,9,repeated,pre,4,11,1,2
5839,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,10,repeated,pre,4,12,1,2
5840,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,11,repeated,pre,4,4,2,2
5841,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,12,repeated,pre,6,6,2,1
5842,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,13,repeated,pre,6,8,4,2
5843,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,14,repeated,pre,7,6,2,1
5844,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,7,hand_selected_011,0,15,repeated,pre,6,12,1,2
5845,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,8,hand_selected_011,1,1,repeated,repetition 1,0,6,4,2
5846,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,8,hand_selected_011,1,2,repeated,repetition 1,0,10,1,2
5847,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,8,hand_selected_011,1,3,repeated,repetition 1,0,11,1,2
5848,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,8,hand_selected_011,1,4,repeated,repetition 1,2,5,2,1
5849,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,1,repeated,repetition 1,0,5,4,2
5850,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,2,repeated,repetition 1,0,9,2,2
5851,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,3,repeated,repetition 1,2,8,4,2
5852,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,4,repeated,repetition 1,2,5,2,2
5853,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,5,repeated,repetition 1,4,4,4,2
5854,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,6,repeated,repetition 1,4,8,2,2
5855,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,7,repeated,repetition 1,4,11,1,2
5856,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,8,repeated,repetition 1,6,8,4,2
5857,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,9,hand_selected_008,1,9,repeated,repetition 1,6,6,2,1
5858,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,1,repeated,repetition 1,0,10,2,2
5859,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,2,repeated,repetition 1,0,12,1,2
5860,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,3,repeated,repetition 1,0,6,2,1
5861,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,4,repeated,repetition 1,1,6,2,2
5862,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,5,repeated,repetition 1,2,10,2,2
5863,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,6,repeated,repetition 1,2,12,1,2
5864,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,7,repeated,repetition 1,3,6,4,2
5865,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,8,repeated,repetition 1,4,11,2,2
5866,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,9,repeated,repetition 1,5,6,4,2
5867,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,10,repeated,repetition 1,4,10,1,2
5868,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,11,repeated,repetition 1,6,10,2,1
5869,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,12,repeated,repetition 1,0,4,2,1
5870,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,10,hand_selected_016,1,13,repeated,repetition 1,1,5,1,2
5871,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,1,repeated,repetition 1,0,8,4,2
5872,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,2,repeated,repetition 1,0,12,1,2
5873,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,3,repeated,repetition 1,0,5,2,2
5874,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,4,repeated,repetition 1,2,5,2,2
5875,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,5,repeated,repetition 1,2,7,2,2
5876,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,6,repeated,repetition 1,2,9,1,2
5877,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,11,hand_selected_005,1,7,repeated,repetition 1,2,12,2,2
5878,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,1,repeated,repetition 2,0,5,4,2
5879,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,2,repeated,repetition 2,0,9,2,2
5880,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,3,repeated,repetition 2,2,8,4,2
5881,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,4,repeated,repetition 2,2,5,2,2
5882,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,5,repeated,repetition 2,4,4,4,2
5883,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,6,repeated,repetition 2,4,8,2,2
5884,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,7,repeated,repetition 2,4,11,1,2
5885,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,8,repeated,repetition 2,6,5,2,1
5886,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,9,repeated,repetition 2,6,7,4,2
5887,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,12,hand_selected_008,2,10,repeated,repetition 2,6,11,1,2
5888,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,1,repeated,repetition 2,0,8,4,2
5889,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,2,repeated,repetition 2,0,5,2,2
5890,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,3,repeated,repetition 2,2,5,4,2
5891,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,4,repeated,repetition 2,2,10,2,2
5892,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,5,repeated,repetition 2,4,9,4,2
5893,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,6,repeated,repetition 2,4,7,2,2
5894,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,7,repeated,repetition 2,6,9,4,2
5895,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,13,hand_selected_005,2,8,repeated,repetition 2,6,7,2,2
5896,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,1,repeated,repetition 2,0,5,4,2
5897,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,2,repeated,repetition 2,0,9,2,2
5898,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,3,repeated,repetition 2,2,4,4,2
5899,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,4,repeated,repetition 2,2,8,4,2
5900,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,5,repeated,repetition 2,4,4,2,1
5901,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,6,repeated,repetition 2,4,6,1,2
5902,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,7,repeated,repetition 2,4,8,2,2
5903,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,8,repeated,repetition 2,6,8,2,2
5904,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,14,hand_selected_011,2,9,repeated,repetition 2,6,4,4,2
5905,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,1,repeated,repetition 2,0,10,2,2
5906,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,2,repeated,repetition 2,0,12,1,2
5907,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,3,repeated,repetition 2,0,6,2,2
5908,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,4,repeated,repetition 2,2,6,1,2
5909,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,5,repeated,repetition 2,2,7,1,2
5910,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,6,repeated,repetition 2,4,7,1,2
5911,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,7,repeated,repetition 2,2,10,2,2
5912,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,8,repeated,repetition 2,4,10,2,2
5913,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,9,repeated,repetition 2,2,12,1,2
5914,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,10,repeated,repetition 2,4,12,1,2
5915,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,11,repeated,repetition 2,6,7,4,2
5916,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,12,repeated,repetition 2,6,11,1,2
5917,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,13,repeated,repetition 2,6,12,1,2
5918,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,14,repeated,repetition 2,0,4,2,1
5919,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,15,hand_selected_016,2,15,repeated,repetition 2,1,5,1,2
5920,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,1,control,post,0,8,1,2
5921,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,2,control,post,0,5,1,2
5922,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,3,control,post,2,5,1,2
5923,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,4,control,post,0,9,4,2
5924,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,5,control,post,2,12,1,2
5925,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,6,control,post,4,12,1,2
5926,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,7,control,post,6,12,1,2
5927,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,8,control,post,2,9,2,2
5928,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,9,control,post,4,9,2,2
5929,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,10,control,post,6,9,2,2
5930,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,11,control,post,2,8,1,2
5931,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,12,control,post,4,5,4,2
5932,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,16,hand_selected_012,1,13,control,post,6,5,4,2
5933,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,1,control,post,0,9,4,2
5934,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,2,control,post,0,5,4,2
5935,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,3,control,post,2,11,2,2
5936,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,4,control,post,4,12,1,2
5937,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,5,control,post,2,8,2,2
5938,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,6,control,post,2,5,2,2
5939,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,7,control,post,4,7,4,2
5940,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,8,control,post,6,9,2,2
5941,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,9,control,post,6,8,1,2
5942,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,10,control,post,4,6,1,2
5943,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,17,hand_selected_009,1,11,control,post,6,6,1,2
5944,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,1,control,post,0,9,4,2
5945,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,2,control,post,0,6,2,2
5946,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,3,control,post,2,5,4,2
5947,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,4,control,post,2,11,2,1
5948,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,5,control,post,3,9,4,2
5949,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,6,control,post,5,10,2,2
5950,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,7,control,post,7,10,2,2
5951,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,8,control,post,4,6,2,2
5952,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,9,control,post,4,5,1,2
5953,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,10,control,post,6,5,4,2
5954,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,11,control,post,8,7,2,1
5955,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,18,hand_selected_006,1,12,control,post,8,5,2,1
5956,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,1,control,post,0,7,2,2
5957,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,2,control,post,0,5,2,2
5958,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,3,control,post,2,5,2,1
5959,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,4,control,post,2,7,2,1
5960,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,5,control,post,0,10,2,2
5961,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,6,control,post,2,9,4,2
5962,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,7,control,post,3,6,1,2
5963,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,8,control,post,3,7,2,1
5964,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,9,control,post,4,7,2,2
5965,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,10,control,post,6,7,2,2
5966,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,11,control,post,4,9,2,2
5967,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,12,control,post,4,11,2,2
5968,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,19,hand_selected_004,1,13,control,post,6,11,2,2
5969,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,20,hand_selected_016,3,1,repeated,post,0,10,2,2
5970,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,20,hand_selected_016,3,2,repeated,post,0,12,1,2
5971,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,20,hand_selected_016,3,3,repeated,post,0,6,2,1
5972,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,20,hand_selected_016,3,4,repeated,post,1,7,2,2
5973,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,1,repeated,post,0,8,4,2
5974,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,2,repeated,post,0,5,2,2
5975,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,3,repeated,post,2,5,4,2
5976,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,4,repeated,post,2,10,2,2
5977,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,5,repeated,post,4,9,4,2
5978,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,6,repeated,post,4,7,2,2
5979,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,7,repeated,post,6,9,4,2
5980,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,21,hand_selected_005,3,8,repeated,post,6,7,2,2
5981,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,1,repeated,post,0,8,4,2
5982,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,2,repeated,post,0,6,2,2
5983,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,3,repeated,post,2,5,4,2
5984,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,4,repeated,post,2,9,4,2
5985,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,5,repeated,post,4,5,2,2
5986,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,22,hand_selected_011,3,6,repeated,post,4,8,2,2
