,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
146,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,2,pre,post,3.0736216608405798,pre to post,0.9340169943749475,1.0,0.8936170212765957,repeated
147,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,3,repetition 1,repetition 2,1.2204548221410951,repetition 1 to repetition 2,1.2182458365518543,0.4242424242424242,0.8679245283018868,repeated
148,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,4,repetition 1,post,4.271239029198432,repetition 1 to post,1.5272628309268017,0.4242424242424242,0.8936170212765957,repeated
149,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,5,repetition 2,post,4.481911817979855,repetition 2 to post,2.2228974884130754,0.8679245283018868,0.8936170212765957,repeated
150,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,0,pre,repetition 1,2.994882006855904,pre to repetition 1,0.9024908327636072,0.9387755102040816,0.8936170212765957,repeated
151,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,1,pre,repetition 2,3.0589686819207365,pre to repetition 2,1.6119536120493148,0.9387755102040816,0.9019607843137256,repeated
152,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,2,pre,post,2.7034739447208422,pre to post,1.4269369995559633,0.9387755102040816,0.9803921568627452,repeated
153,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,3,repetition 1,repetition 2,2.625454499640746,repetition 1 to repetition 2,1.135101917838191,0.8936170212765957,0.9019607843137256,repeated
154,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,4,repetition 1,post,2.1881322374597545,repetition 1 to post,0.8960550113606645,0.8936170212765957,0.9803921568627452,repeated
155,hand_selected_004,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,5,repetition 2,post,2.648193693194882,repetition 2 to post,1.2892922226992172,0.9019607843137256,0.9803921568627452,repeated
156,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,0,pre,repetition 1,4.354101966249685,pre to repetition 1,4.354101966249685,0.5714285714285714,0.1428571428571428,repeated
157,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,1,pre,repetition 2,3.9442027385217795,pre to repetition 2,2.5384778981275105,0.5714285714285714,0.9230769230769232,repeated
158,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,2,pre,post,3.82090780564012,pre to post,2.312842383714541,0.5714285714285714,0.981132075471698,repeated
159,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,3,repetition 1,repetition 2,1.5,repetition 1 to repetition 2,1.5,0.1428571428571428,0.9230769230769232,repeated
160,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,4,repetition 1,post,3.3541019662496847,repetition 1 to post,3.3541019662496847,0.1428571428571428,0.981132075471698,repeated
161,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,5,repetition 2,post,2.5186151755356425,repetition 2 to post,1.5470777649754894,0.9230769230769232,0.981132075471698,repeated
162,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,0,pre,repetition 1,4.066057336936665,pre to repetition 1,1.8919944872848518,0.803921568627451,1.0,repeated
163,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,1,pre,repetition 2,4.139277537613226,pre to repetition 2,1.8233646691104863,0.803921568627451,1.0,repeated
164,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,2,pre,post,2.9713106764451953,pre to post,1.8233646691104863,0.803921568627451,1.0,repeated
165,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,3,repetition 1,repetition 2,0.7191262172221755,repetition 1 to repetition 2,0.628539361054709,1.0,1.0,repeated
166,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,4,repetition 1,post,2.1877186818674477,repetition 1 to post,0.628539361054709,1.0,1.0,repeated
167,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,5,repetition 2,post,2.3289796797322397,repetition 2 to post,0.0,1.0,1.0,repeated
168,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,0,pre,repetition 1,3.566242164670419,pre to repetition 1,2.2783410629516614,0.761904761904762,0.7906976744186047,repeated
169,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,1,pre,repetition 2,2.5118446353109127,pre to repetition 2,0.7415816237971963,0.761904761904762,0.9803921568627452,repeated
170,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,2,pre,post,3.624915286916094,pre to post,2.237869184509485,0.761904761904762,0.7000000000000001,repeated
171,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,3,repetition 1,repetition 2,2.224534777039655,repetition 1 to repetition 2,1.9450077296183281,0.7906976744186047,0.9803921568627452,repeated
172,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,4,repetition 1,post,1.219104417087453,repetition 1 to post,1.025978491524506,0.7906976744186047,0.7000000000000001,repeated
173,hand_selected_004,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,5,repetition 2,post,2.3013199709430316,repetition 2 to post,1.9352945671585928,0.9803921568627452,0.7000000000000001,repeated
174,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,0,pre,repetition 1,3.8440763554257185,pre to repetition 1,1.6094757082487299,0.761904761904762,0.5526315789473685,repeated
175,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,1,pre,repetition 2,1.6928203230275507,pre to repetition 2,1.6928203230275507,0.761904761904762,0.4324324324324324,repeated
176,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,2,pre,post,2.9218237970053424,pre to post,1.4123356453389537,0.761904761904762,0.9615384615384616,repeated
177,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,3,repetition 1,repetition 2,4.536128999952076,repetition 1 to repetition 2,2.47799280007006,0.5526315789473685,0.4324324324324324,repeated
178,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,4,repetition 1,post,2.3333333333333335,repetition 1 to post,2.3333333333333335,0.5526315789473685,0.9615384615384616,repeated
179,hand_selected_004,6430-7463b290-4a3d-4171-8b38-92102501cd36,5,repetition 2,post,3.0942920266107015,repetition 2 to post,1.765685424949238,0.4324324324324324,0.9615384615384616,repeated
180,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,repetition 1,3.00131727184003,pre to repetition 1,0.8450612528293322,1.0,0.912280701754386,repeated
181,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,pre,repetition 2,3.207076026050688,pre to repetition 2,0.9920225811417231,1.0,1.0,repeated
182,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,pre,post,2.984243534347492,pre to post,1.503750500637722,1.0,0.9803921568627452,repeated
183,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,3,repetition 1,repetition 2,2.84614309685808,repetition 1 to repetition 2,1.7898080015347937,0.912280701754386,1.0,repeated
184,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,4,repetition 1,post,2.5863140904196857,repetition 1 to post,1.861847817224633,0.912280701754386,0.9803921568627452,repeated
185,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,5,repetition 2,post,2.5451673185904498,repetition 2 to post,1.5451238172455288,1.0,0.9803921568627452,repeated
186,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,0,pre,repetition 1,3.949489742783178,pre to repetition 1,2.232050807568877,0.6666666666666667,0.4705882352941176,repeated
187,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,1,pre,repetition 2,5.436140661634507,pre to repetition 2,4.261439275211415,0.6666666666666667,0.4444444444444444,repeated
188,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,2,pre,post,3.949489742783178,pre to post,2.232050807568877,0.6666666666666667,0.4705882352941176,repeated
189,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,3,repetition 1,repetition 2,1.0,repetition 1 to repetition 2,1.0,0.4705882352941176,0.4444444444444444,repeated
190,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,4,repetition 1,post,0.0,repetition 1 to post,0.0,0.4705882352941176,0.4705882352941176,repeated
191,hand_selected_004,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,5,repetition 2,post,1.0,repetition 2 to post,1.0,0.4444444444444444,0.4705882352941176,repeated
192,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,0,pre,repetition 1,1.3980103166139186,pre to repetition 1,1.0645678557555065,0.8936170212765957,0.9387755102040816,repeated
193,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,1,pre,repetition 2,1.047213595499958,pre to repetition 2,1.047213595499958,0.8936170212765957,0.761904761904762,repeated
194,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,2,pre,post,2.0023471167435467,pre to post,1.257008451152013,0.8936170212765957,0.8695652173913044,repeated
195,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,3,repetition 1,repetition 2,0.7464101615137755,repetition 1 to repetition 2,0.7464101615137755,0.9387755102040816,0.761904761904762,repeated
196,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,4,repetition 1,post,1.4113170700170257,repetition 1 to post,0.823606797749979,0.9387755102040816,0.8695652173913044,repeated
197,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,5,repetition 2,post,0.4,repetition 2 to post,0.4,0.761904761904762,0.8695652173913044,repeated
198,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,0,pre,repetition 1,2.383004110885726,pre to repetition 1,0.9913591357920932,1.0,1.0,repeated
199,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,1,pre,repetition 2,3.79651513951507,pre to repetition 2,1.1196152422706631,1.0,1.0,repeated
200,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,2,pre,post,3.724453471579565,pre to post,1.1478708664619075,1.0,1.0,repeated
201,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,3,repetition 1,repetition 2,3.7060305308436057,repetition 1 to repetition 2,0.9755307593389542,1.0,1.0,repeated
202,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,4,repetition 1,post,3.318627405262215,repetition 1 to post,0.7894328467737257,1.0,1.0,repeated
203,hand_selected_004,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,5,repetition 2,post,0.870820393249937,repetition 2 to post,0.5828427124746189,1.0,1.0,repeated
204,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,0,pre,repetition 1,2.0372353607075158,pre to repetition 1,1.3520145164482504,0.631578947368421,1.0,repeated
205,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,1,pre,repetition 2,2.2422179136258875,pre to repetition 2,1.2612038749637413,0.631578947368421,1.0,repeated
206,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,2,pre,post,2.0372353607075158,pre to post,1.3520145164482504,0.631578947368421,1.0,repeated
207,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,3,repetition 1,repetition 2,0.6,repetition 1 to repetition 2,0.48284271247461896,1.0,1.0,repeated
208,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,4,repetition 1,post,0.6928203230275509,repetition 1 to post,0.0,1.0,1.0,repeated
209,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,5,repetition 2,post,0.8928203230275509,repetition 2 to post,0.48284271247461896,1.0,1.0,repeated
210,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,0,pre,repetition 1,3.4093145557586624,pre to repetition 1,1.6142596200471615,1.0,0.761904761904762,repeated
211,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,1,pre,repetition 2,2.4620754169872385,pre to repetition 2,1.9004786493574692,1.0,0.9285714285714286,repeated
212,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,2,pre,post,2.4046890899312707,pre to post,1.8149085986020164,1.0,0.845360824742268,repeated
213,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,3,repetition 1,repetition 2,4.453880527960227,repetition 1 to repetition 2,2.6588255922487267,0.761904761904762,0.9285714285714286,repeated
214,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,4,repetition 1,post,3.7828408220173078,repetition 1 to post,1.574379833352019,0.761904761904762,0.845360824742268,repeated
215,hand_selected_004,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,5,repetition 2,post,3.24229087972817,repetition 2 to post,2.1661749791994436,0.9285714285714286,0.845360824742268,repeated
216,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,0,pre,repetition 1,4.60555127546399,pre to repetition 1,4.60555127546399,1.0,0.2666666666666667,repeated
217,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,1,pre,repetition 2,2.822862373800133,pre to repetition 2,0.4389479204314718,1.0,0.9615384615384616,repeated
218,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,2,pre,post,2.678159639126999,pre to post,1.736309916946425,1.0,0.9387755102040816,repeated
219,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,3,repetition 1,repetition 2,2.414213562373095,repetition 1 to repetition 2,2.414213562373095,0.2666666666666667,0.9615384615384616,repeated
220,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,4,repetition 1,post,4.0,repetition 1 to post,4.0,0.2666666666666667,0.9387755102040816,repeated
221,hand_selected_004,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,5,repetition 2,post,2.201645433743826,repetition 2 to post,1.5641599092646994,0.9615384615384616,0.9387755102040816,repeated
222,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,0,pre,repetition 1,1.9960790470210124,pre to repetition 1,1.2373724356957945,0.7142857142857142,0.830188679245283,repeated
223,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,1,pre,repetition 2,2.9195515476544314,pre to repetition 2,1.884018138631404,0.7142857142857142,0.4878048780487804,repeated
224,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,2,pre,post,3.699613965625955,pre to post,2.1170188442372515,0.7142857142857142,0.4871794871794871,repeated
225,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,3,repetition 1,repetition 2,2.4807225974273925,repetition 1 to repetition 2,1.9191397714585972,0.830188679245283,0.4878048780487804,repeated
226,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,4,repetition 1,post,3.765354367395863,repetition 1 to post,2.3181103946306227,0.830188679245283,0.4871794871794871,repeated
227,hand_selected_004,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,5,repetition 2,post,3.13966912604083,repetition 2 to post,1.68977530353517,0.4878048780487804,0.4871794871794871,repeated
228,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,0,pre,repetition 1,0.9910418750950823,pre to repetition 1,0.0,1.0,1.0,repeated
229,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,1,pre,repetition 2,3.1606503720183423,pre to repetition 2,0.5364919027495767,1.0,1.0,repeated
230,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,2,pre,post,3.4382868830199587,pre to post,0.0,1.0,1.0,repeated
231,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,3,repetition 1,repetition 2,2.914936803267418,repetition 1 to repetition 2,0.5364919027495767,1.0,1.0,repeated
232,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,4,repetition 1,post,2.716628878820054,repetition 1 to post,0.0,1.0,1.0,repeated
233,hand_selected_004,8129-df307775-0c39-49c4-8115-93a86deec2f5,5,repetition 2,post,2.748375407081719,repetition 2 to post,0.5364919027495767,1.0,1.0,repeated
234,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,0,pre,repetition 1,3.4555624692503994,pre to repetition 1,1.0,0.7209302325581395,0.6749999999999999,repeated
235,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,1,pre,repetition 2,4.095706709353676,pre to repetition 2,2.032882800593795,0.7209302325581395,0.6428571428571429,repeated
236,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,2,pre,post,3.6918678577313786,pre to post,2.2218102647414413,0.7209302325581395,0.6410256410256411,repeated
237,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,3,repetition 1,repetition 2,3.862844378561301,repetition 1 to repetition 2,1.1854143466934852,0.6749999999999999,0.6428571428571429,repeated
238,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,4,repetition 1,post,0.8623724356957945,repetition 1 to post,0.8623724356957945,0.6749999999999999,0.6410256410256411,repeated
239,hand_selected_004,8393-20a088d6-1640-4144-9c9b-1a4de630af05,5,repetition 2,post,3.9772967765518694,repetition 2 to post,1.8786884310617875,0.6428571428571429,0.6410256410256411,repeated
240,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,0,pre,repetition 1,3.4535538842849434,pre to repetition 1,2.4571067811865475,0.8135593220338984,0.5277777777777778,repeated
241,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,1,pre,repetition 2,3.6537432846578435,pre to repetition 2,2.9679866770783625,0.8135593220338984,0.8518518518518519,repeated
242,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,2,pre,post,4.07452691172156,pre to post,2.505686968581071,0.8135593220338984,0.9166666666666666,repeated
243,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,3,repetition 1,repetition 2,1.3495864094170424,repetition 1 to repetition 2,1.3495864094170424,0.5277777777777778,0.8518518518518519,repeated
244,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,4,repetition 1,post,1.8660254037844386,repetition 1 to post,1.118033988749895,0.5277777777777778,0.9166666666666666,repeated
245,hand_selected_004,8397-be124375-c065-4d32-b13f-3c684ac930ea,5,repetition 2,post,2.4452101292547512,repetition 2 to post,1.3718171607597616,0.8518518518518519,0.9166666666666666,repeated
246,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,0,pre,repetition 1,2.122060361948085,pre to repetition 1,1.9698553182767933,0.7906976744186047,0.8444444444444443,repeated
247,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,1,pre,repetition 2,0.47140452079103173,pre to repetition 2,0.47140452079103173,0.7906976744186047,0.9803921568627452,repeated
248,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,2,pre,post,1.9621165057908916,pre to post,0.47140452079103173,0.7906976744186047,0.9803921568627452,repeated
249,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,3,repetition 1,repetition 2,2.122060361948085,repetition 1 to repetition 2,1.9698553182767933,0.8444444444444443,0.9803921568627452,repeated
250,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,4,repetition 1,post,2.74009435069798,repetition 1 to post,1.9698553182767933,0.8444444444444443,0.9803921568627452,repeated
251,hand_selected_004,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,5,repetition 2,post,1.6009303916818791,repetition 2 to post,0.6071224016819727,0.9803921568627452,0.9803921568627452,repeated
252,hand_selected_004,8710-ba55d57e-0877-4220-a735-9259ae9ab37d,0,pre,repetition 1,4.590109871423002,pre to repetition 1,1.0,0.9166666666666666,0.5555555555555556,repeated
253,hand_selected_004,8710-ba55d57e-0877-4220-a735-9259ae9ab37d,1,pre,repetition 2,4.590109871423002,pre to repetition 2,1.0,0.9166666666666666,0.5555555555555556,repeated
254,hand_selected_004,8710-ba55d57e-0877-4220-a735-9259ae9ab37d,2,pre,post,2.1920692368166605,pre to post,1.7675918792439982,0.9166666666666666,0.761904761904762,repeated
