trialNum,rawF1DiscreteScore,repetition,gameID,targetName,condition,phase,buildTime,bis
5,-0.9976726338371377,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_008,repeated,pre,0.7467489096218309,-1.7444215434589685
6,0.864968431781229,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_009,control,pre,0.05031117191336257,0.8146572598678664
7,0.27597112184244793,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_012,control,pre,0.7259762149226096,-0.4500050930801616
8,-0.07965668006808511,1,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_008,repeated,repeated,0.9195600506302467,-0.9992167306983318
9,0.1447472197421267,1,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_004,repeated,repeated,0.11296073518175882,0.03178648456036788
10,-1.265427287019777,1,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_016,repeated,repeated,0.7338212219632729,-1.9992485089830498
11,-0.11790734480846213,1,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_011,repeated,repeated,0.6558131237842822,-0.7737204685927443
12,1.018362401890977,2,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_004,repeated,repeated,-1.4136113390971874,2.4319737409881643
13,0.8383592737009667,2,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_016,repeated,repeated,0.9439790162075228,-0.10561974250655604
14,0.7509291828658182,2,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_011,repeated,repeated,0.4822285313774912,0.268700651488327
15,-0.7364485819516345,2,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_008,repeated,repeated,-0.1650397960056926,-0.5714087859459419
16,0.8383592737009667,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_016,repeated,post,0.9984520932645234,-0.1600928195635567
17,0.4028901674259033,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_008,repeated,post,0.6371397971663652,-0.23424962974046187
18,0.7587978910409816,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_011,repeated,post,-0.025376572070502385,0.784174463111484
19,-0.7542593127620092,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_006,control,post,-0.14426710130647127,-0.609992211455538
20,1.1443645916239835,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_009,control,post,0.5445466154751551,0.5998179761488284
21,0.46793178358362986,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_012,control,post,-0.4454711744451806,0.9134029580288104
22,1.018362401890977,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_004,repeated,post,-0.5570691619250399,1.5754315638160168
23,1.1443645916239835,3,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_005,control,post,-0.7748509770961316,1.9192155687201151
0,-3.435272642289435,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_011,control,pre,-1.8710878532958775,-1.5641847889935574
1,-1.0951904571325635,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_016,repeated,pre,2.200023656407264,-3.2952141135398274
2,0.6392233977484114,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_009,control,pre,0.5082200301148014,0.13100336763360998
3,0.42602302356038413,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_012,control,pre,-0.04550250738515924,0.4715255309455434
4,0.6392233977484114,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_005,repeated,pre,-0.7811681835659477,1.4203915813143593
5,-0.5948787682245898,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_004,repeated,pre,0.9146488943150625,-1.5095276625396523
6,-0.12474460975868518,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_008,repeated,pre,0.8766548859434778,-1.001399495702163
7,0.2866227788989826,0,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_006,control,pre,0.9369904414913112,-0.6503676625923286
8,-1.418812867372746,1,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_005,repeated,repeated,0.5490234545983694,-1.9678363219711155
9,-1.3980246222705117,1,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_016,repeated,repeated,-0.8712032808690339,-0.5268213414014778
10,-1.106989190839237,1,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_008,repeated,repeated,0.18406692347976766,-1.2910561143190047
11,0.6392233977484114,1,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_004,repeated,repeated,0.12399893137117082,0.5152244663772406
12,0.6392233977484114,2,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_004,repeated,repeated,0.3499562558064048,0.2892671419420066
13,0.6392233977484114,2,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_008,repeated,repeated,0.021923479302441665,0.6172999184459698
14,0.6392233977484114,2,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_016,repeated,repeated,-0.7058490754208697,1.3450724731692811
15,0.6392233977484114,2,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_005,repeated,repeated,-1.4566320859185211,2.0958554836669325
16,0.6392233977484114,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_011,control,post,1.6626224887007306,-1.0233990909523192
17,0.6392233977484114,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_004,repeated,post,-0.16684252707891722,0.8060659248273286
18,0.42602302356038413,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_012,control,post,-0.6500620983400571,1.0760851219004413
19,0.2866227788989826,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_006,control,post,1.3230844843095972,-1.0364617054106147
20,0.6392233977484114,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_016,repeated,post,-1.0813743623893137,1.7205977601377251
21,0.07794077998809516,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_009,control,post,-0.2849717855018371,0.3629125654899323
22,0.6392233977484114,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_008,repeated,post,-0.26450318240024395,0.9037265801486554
23,0.6392233977484114,3,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,hand_selected_005,repeated,post,-1.4720169836746206,2.1112403814230323
0,0.05047650967154923,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_009,repeated,pre,-0.10133296903307294,0.15180947870462216
1,0.1845432313780224,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_005,control,pre,-0.1763371158853093,0.3608803472633317
2,-2.354744319038624,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_016,repeated,pre,0.8762696246477745,-3.2310139436863987
3,-0.1570786372666205,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_004,repeated,pre,0.7014116560759953,-0.8584902933426158
4,0.22457704410981574,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_011,repeated,pre,0.9110409645719908,-0.6864639204621751
5,0.5613320570890244,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_008,control,pre,0.3100065208034028,0.25132553628562165
6,-0.6868904597140515,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_006,control,pre,0.4317972349882235,-1.118687694702275
7,0.6649489841595496,0,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_012,control,pre,-0.5212287571755077,1.1861777413350572
8,0.27350725967089806,1,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_011,repeated,repeated,0.5855375311452953,-0.3120302714743972
9,-3.7387704163377866,1,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_016,repeated,repeated,-3.405338457434134,-0.3334319589036525
10,0.32031007455541044,1,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_009,repeated,repeated,0.8622518593380119,-0.5419417847826014
11,0.5633246903019191,1,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_004,repeated,repeated,0.7497456390596573,-0.18642094875773818
12,0.6649489841595496,2,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_011,repeated,repeated,0.6020129566067695,0.06293602755278016
13,-0.23241270499839803,2,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_004,repeated,repeated,-0.200094497351855,-0.03231820764654303
14,0.17337100456914836,2,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_016,repeated,repeated,0.7687697491229066,-0.5953987445537583
15,0.5525135952106819,2,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_009,repeated,repeated,-0.3643936297162805,0.9169072249269623
16,0.22457704410981574,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_011,repeated,post,-0.7279452832694746,0.9525223273792903
17,0.5525135952106819,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_009,repeated,post,0.14142923928599782,0.41108435592468406
18,-0.024328835048729302,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_008,control,post,0.8865553875049379,-0.9108842225536672
19,0.6649489841595496,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_005,control,post,-1.9916377234995681,2.656586707659118
20,0.6649489841595496,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_012,control,post,-0.9186415061522842,1.5835904903118339
21,-0.13920847158344293,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_006,control,post,0.679838861410971,-0.819047332994414
22,0.3276428173129458,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_016,repeated,post,0.3563379658856701,-0.028695148572724316
23,0.6649489841595496,3,9153-0ba62326-2435-45d8-962d-97de391c7fc4,hand_selected_004,repeated,post,-0.45605525093011784,1.1210042350896674
0,-1.573594224494222,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_012,control,pre,-0.09929124463636135,-1.4743029798578606
1,-1.4297251245867817,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_008,control,pre,0.619140229699842,-2.0488653542866238
2,-2.182922177043381,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_011,repeated,pre,-2.7143757433867433,0.5314535663433624
3,-0.08258718908984089,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_016,repeated,pre,1.4434553968330617,-1.5260425859229025
4,-0.1924508653827953,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_009,repeated,pre,1.3697312210460273,-1.5621820864288225
5,-1.3079897323574097,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_006,control,pre,0.010536539869426492,-1.3185262722268363
6,1.0160495738397024,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_005,repeated,pre,-0.03588238562611367,1.051931959465816
7,0.07610478777775888,0,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_004,control,pre,1.0141561839167916,-0.9380513961390328
8,0.5125077241636614,1,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_011,repeated,repeated,0.4205703817466979,0.0919373424169635
9,0.17009926638395378,1,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_009,repeated,repeated,0.3586784810859777,-0.18857921470202393
10,-0.09704293597049252,1,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_016,repeated,repeated,0.9498371498968274,-1.04688008586732
11,1.0160495738397024,1,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_005,repeated,repeated,-0.8969079448178979,1.9129575186576004
12,1.0160495738397024,2,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_005,repeated,repeated,-2.07164049069196,3.087690064531662
13,0.5125077241636614,2,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_011,repeated,repeated,0.8671629198475811,-0.3546551956839197
14,0.7533320870522031,2,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_009,repeated,repeated,-0.0279942022085709,0.781326289260774
15,-2.0052015242165417,2,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_016,repeated,repeated,0.697870368040317,-2.7030718922568586
16,0.897569138621811,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_011,repeated,post,0.7476266019048176,0.14994253671699342
17,0.897569138621811,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_004,control,post,-0.5848696123201002,1.482438750941911
18,0.8927332024904685,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_005,repeated,post,-0.510993740698113,1.4037269431885815
19,-0.015597142569747308,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_009,repeated,post,0.5131048410678728,-0.5287019836376201
20,-0.8229728336727946,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_006,control,post,0.19363341265739048,-1.016606246330185
21,1.0160495738397024,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_016,repeated,post,-0.32364938453147213,1.3396989583711745
22,0.1920720016425448,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_008,control,post,-1.328027507753601,1.5200995093961458
23,0.7413903831073154,3,9242-61cee60a-233f-42d0-b588-c8ba6453d564,hand_selected_012,control,post,-0.6118714709416888,1.3532618540490042
0,-0.5082948133334004,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_011,repeated,pre,1.0356039841794855,-1.543898797512886
1,0.41475553288968436,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_009,control,pre,1.1927412279709904,-0.777985695081306
2,0.09828112847034152,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_005,repeated,pre,-1.145065848680816,1.2433469771511576
3,0.7048570702740821,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_008,repeated,pre,0.3060598080647241,0.39879726220935796
4,0.002505979764487176,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_012,control,pre,0.11092337190028943,-0.10841739213580226
5,-1.6903402383868447,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_016,repeated,pre,0.3235978968522301,-2.0139381352390746
6,-0.9632267696862051,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_004,control,pre,1.1475856890238485,-2.1108124587100536
7,-2.535991533077335,0,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_006,control,pre,-2.160057538854296,-0.37593399422303886
8,-0.40719882303277705,1,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_011,repeated,repeated,0.7214302902101968,-1.1286291132429738
9,-0.875432883372507,1,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_016,repeated,repeated,1.1786301220500086,-2.0540630054225155
10,0.7048570702740821,1,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_008,repeated,repeated,0.45432721384875474,0.2505298564253273
11,0.7048570702740821,1,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_005,repeated,repeated,-0.14458843888320327,0.8494455091572853
12,0.5496864805103341,2,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_016,repeated,repeated,0.3786312099440593,0.1710552705662748
13,0.7048570702740821,2,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_008,repeated,repeated,0.009827377337826642,0.6950296929362554
14,0.7048570702740821,2,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_005,repeated,repeated,-1.4504704982563517,2.1553275685304336
15,0.574026965179158,2,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_011,repeated,repeated,0.9846024156365082,-0.4105754504573502
16,0.5496864805103341,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_016,repeated,post,1.3668117988676736,-0.8171253183573395
17,0.7048570702740821,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_012,control,post,-0.7155842606143615,1.4204413308884436
18,0.7048570702740821,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_004,control,post,0.3493002683511613,0.3555568019229208
19,0.7048570702740821,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_009,control,post,-0.888747688987553,1.593604759261635
20,0.7048570702740821,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_011,repeated,post,-0.21121301755298183,0.9160700878270639
21,-2.535991533077335,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_006,control,post,-1.7430743588892823,-0.7929171741880525
22,0.27896332390124345,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_008,repeated,post,0.3617986764526024,-0.08283535255135893
23,0.7048570702740821,3,9249-ae94c595-416c-447d-bfb6-529a4944bb02,hand_selected_005,repeated,post,-1.463069699971514,2.167926770245596
0,-0.8993157551590654,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_012,repeated,pre,0.14607613023738003,-1.0453918853964455
1,-0.7435265721725316,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_006,repeated,pre,0.8766016710261573,-1.620128243198689
2,-0.38001847853728643,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_005,control,pre,1.1838302819664008,-1.5638487605036873
3,0.4330917309099735,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_016,repeated,pre,1.002068234380463,-0.5689765034704894
4,-1.4322787495866809,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_011,control,pre,-1.8556559543194406,0.42337720473275975
5,0.2134641233161753,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_008,repeated,pre,-0.2884047105019121,0.5018688338180874
6,0.5498859470412485,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_009,control,pre,1.1523461630722494,-0.6024602160310009
7,0.9831368725948834,0,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_004,control,pre,-0.42627695652495806,1.4094138291198415
8,-0.9170190714075352,1,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_006,repeated,repeated,0.9825198859327509,-1.899538957340286
9,-1.1452986756641186,1,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_012,repeated,repeated,-0.2494959784954083,-0.8958026971687103
10,0.5065866278901416,1,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_016,repeated,repeated,0.3092296538202074,0.19735697406993424
11,1.3262440017914165,1,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_008,repeated,repeated,0.43798560273061843,0.8882583990607982
12,0.5065866278901416,2,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_016,repeated,repeated,0.8564894279116844,-0.3499028000215427
13,1.4375219896389402,2,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_012,repeated,repeated,0.7346881798913247,0.7028338097476154
14,1.3262440017914165,2,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_008,repeated,repeated,-0.16519372581465014,1.4914377276060666
15,-1.9898400360648016,2,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_006,repeated,repeated,-2.1812111419294142,0.1913711058646126
16,0.6196287789596387,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_012,repeated,post,-1.3155388460069355,1.9351676249665744
17,-0.5198292837816116,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_016,repeated,post,1.1507484615164267,-1.6705777452980384
18,0.8202440947866371,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_011,control,post,1.0013163748247818,-0.18107228003814468
19,0.2134641233161753,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_008,repeated,post,0.2940984802621226,-0.08063435694594728
20,-1.6977353179650505,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_006,repeated,post,-0.5011809647597008,-1.1965543532053498
21,-0.6396671168481756,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_009,control,post,-0.706908535682978,0.06724141883480239
22,-0.009091852378873054,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_004,control,post,-0.7053108341271553,0.6962189817482823
23,1.4375219896389402,3,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,hand_selected_005,control,post,-1.7328208994100194,3.1703428890489596
0,-1.8269938331714641,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_011,repeated,pre,-1.6289356736816594,-0.19805815948980476
1,0.8973156302461546,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_016,repeated,pre,0.7762414682280587,0.12107416201809584
2,-0.7657924563513605,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_009,control,pre,0.32726424706913987,-1.0930567034205003
3,0.005990363154169502,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_006,repeated,pre,0.9674544713102013,-0.9614641081560319
4,0.826009608878795,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_012,control,pre,0.30608148229645765,0.5199281265823374
5,-0.22830084991000898,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_005,control,pre,0.9095062182538983,-1.1378070681639074
6,-1.73655053401066,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_004,control,pre,-1.405664463376492,-0.33088607063416786
7,0.3704433612540037,0,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_008,repeated,pre,0.6143272317472122,-0.24388387049320848
8,-1.5375752758568906,1,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_011,repeated,repeated,-2.099826099777836,0.5622508239209454
9,-1.0032640931222923,1,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_006,repeated,repeated,-1.0798881499759316,0.07662405685363938
10,-1.484953719981513,1,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_008,repeated,repeated,-2.4966985891970537,1.0117448692155406
11,1.1335168260255302,1,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_016,repeated,repeated,0.916891779917937,0.21662504610759314
12,1.1439762551801802,2,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_016,repeated,repeated,0.683881367418433,0.46009488776174723
13,0.4652011407599601,2,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_008,repeated,repeated,0.3311599279468745,0.13404121281308562
14,0.056453085967992984,2,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_011,repeated,repeated,0.7115569336540063,-0.6551038476860133
15,-0.6001108184683799,2,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_006,repeated,repeated,0.10577855716626754,-0.7058893756346474
16,1.1226123147791918,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_009,control,post,0.7177250950437528,0.40488721973543895
17,0.6162372436934258,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_016,repeated,post,0.18003997389808438,0.43619726979534146
18,1.3566102972888467,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_004,control,post,0.5218048109010142,0.8348054863878326
19,0.5526698603039196,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_008,repeated,post,0.7315222981523963,-0.1788524378484767
20,-0.3667456576297515,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_011,repeated,post,-0.8228543720637306,0.4561087144339791
21,-0.5797376695062769,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_012,control,post,0.802212674079623,-1.3819503435859
22,1.5413455466385757,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_005,control,post,0.011470615917774455,1.5298749307208013
23,0.04164337383784904,3,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,hand_selected_006,repeated,post,-0.08105180492842358,0.12269517876627262
0,-1.8263726588886575,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_008,repeated,pre,-2.168085023416824,0.34171236452816656
1,-0.4700432685052095,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_004,control,pre,-0.26859031461033595,-0.20145295389487355
2,0.08656928078702116,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_009,control,pre,0.568638842015843,-0.4820695612288219
3,0.706659346338963,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_016,control,pre,1.061749843773831,-0.3550904974348681
4,-0.9008437114177378,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_011,repeated,pre,0.17520021045537187,-1.0760439218731097
5,0.5541238221924959,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_005,repeated,pre,-0.8175853545975997,1.3717091767900955
6,-0.3747719112310051,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_012,repeated,pre,0.6174904928840521,-0.9922624041150572
7,-0.4593748613104427,0,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_006,control,pre,0.9842060524724703,-1.443580913782913
8,1.0662073675413484,1,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_012,repeated,repeated,-0.15954142793139697,1.2257487954727453
9,0.41625517536780476,1,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_005,repeated,repeated,0.5159428193902509,-0.09968764402244612
10,-1.6780352216358372,1,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_008,repeated,repeated,-1.23277750439497,-0.44525771724086716
11,-0.06037643222612708,1,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_011,repeated,repeated,0.015986960600824673,-0.07636339282695176
12,-1.4942103592029163,2,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_005,repeated,repeated,0.04402274488027674,-1.5382331040831931
13,-2.4543670067320154,2,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_011,repeated,repeated,-2.654163637813746,0.1997966310817305
14,-0.06037643222612771,2,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_008,repeated,repeated,0.34604034074688245,-0.40641677297301015
15,1.0662073675413484,2,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_012,repeated,repeated,-1.136386914965951,2.2025942825072993
16,1.0662073675413484,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_012,repeated,post,-1.081628058714446,2.1478354262557944
17,0.9512498369528308,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_009,control,post,0.6352121090339399,0.31603772791889095
18,0.5967974509715663,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_005,repeated,post,0.35391661459127705,0.2428808363802893
19,0.9557579754072825,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_008,repeated,post,0.9372297049005456,0.018528270506736888
